ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188480","","89431","16/11/2021 18:50 +11:00","InDepot",""
"PLX188631","","89484","16/11/2021 18:51 +11:00","InDepot",""
