ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189024","","393503651002104859, 393503651002104828, 393503651002104798, 393503651002104866, 393503651002104774,","18/11/2021 09:22 +11:00","OnDelivery",""
"PLX188739","","89506","18/11/2021 09:22 +11:00","Assigned",""
"PLX019193","82acb739-ab88-44fb-9905-aac585574747","89966","18/11/2021 09:22 +11:00","OnDelivery",""
