ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188192","","89345","17/11/2021 12:04 +10:00","Delivered",""
"PLX188192","","89345","17/11/2021 12:04 +11:00","MobileLeftAsInstructed",""
