ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189847","","","17/11/2021 14:27 +10:00","Delivered",""
"DME189847","","","17/11/2021 14:27 +11:00","MobileLeftAsInstructed",""
