ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189380","","","18/11/2021 11:08 +10:00","Holding",""
"PLX189078","","393503651002100455, 393503651002100462, 393503651002100448, 393503651002100431, 393503651002100424","18/11/2021 11:07 +10:00","OnDelivery",""
"DME189674","","4951227","18/11/2021 11:09 +11:00","Delivered",""
