ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189027","","393503651002104996","17/11/2021 09:25 +11:00","Assigned",""
"DME189009","","1037543","17/11/2021 09:26 +10:30","Assigned",""
"PLX188486","","89464","17/11/2021 09:26 +10:00","Assigned",""
