ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189226","","393503651002102657","18/11/2021 10:48 +11:00","Holding",""
"PLX189023","","393503651002100042, 393503651002100011, 393503651002100035, 393503651002100004, 393503651002100028,","18/11/2021 10:47 +10:30","InTransit",""
