ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX186756","","88954","25/10/2021 19:29 +11:00","PLX1867560110013363","Depot In","SYDNEY","",""
"PLX019103","afc4b61a-76d9-4a8d-8fc4-636e4877cf24","88067","25/10/2021 19:24 +11:00","PLX0191030060072230","Depot In","SYDNEY","",""
"PLX019103","afc4b61a-76d9-4a8d-8fc4-636e4877cf24","88067","25/10/2021 19:25 +11:00","PLX0191030070072230","Depot In","SYDNEY","",""
"PLX019109","581d40a9-0347-4cce-bbf8-cfe19439f387","88899","25/10/2021 19:29 +11:00","PLX0191090020023352","Depot In","SYDNEY","",""
"PLX019092","ccde3087-5ec8-478c-985d-b15565f08fe1","88829","25/10/2021 19:29 +11:00","PLX0190920010023806","Depot In","SYDNEY","",""
"PLX018963","faafe5c9-3632-4a12-8b29-47978569a20c","87674","25/10/2021 19:29 +11:00","PLX0189630020072540","Depot In","SYDNEY","",""
"PLX018968","669618e4-79c9-46a5-99d9-70c2593051c3","87875","25/10/2021 19:25 +11:00","PLX0189680040073111","Depot In","SYDNEY","",""
"PLX018963","faafe5c9-3632-4a12-8b29-47978569a20c","87674","25/10/2021 19:29 +11:00","PLX0189630050072540","Depot In","SYDNEY","",""
"PLX018963","faafe5c9-3632-4a12-8b29-47978569a20c","87674","25/10/2021 19:25 +11:00","PLX0189630060072540","Depot In","SYDNEY","",""
"PLX018966","c88fb6f8-5b53-46de-8cf1-56164f6427a8","87727","25/10/2021 19:29 +11:00","PLX0189660020073781","Depot In","SYDNEY","",""
"PLX018966","c88fb6f8-5b53-46de-8cf1-56164f6427a8","87727","25/10/2021 19:29 +11:00","PLX0189660070073781","Depot In","SYDNEY","",""
"PLX019047","7fa4eeb8-109a-4ec1-a825-a8c82e584315","88245","25/10/2021 19:29 +11:00","PLX0190470030113175","Depot In","SYDNEY","",""
"PLX019056","d70cde95-bdd0-469e-bb2a-b7179c99b86e","88014","25/10/2021 19:25 +11:00","PLX0190560010072632","Depot In","SYDNEY","",""
"PLX019103","afc4b61a-76d9-4a8d-8fc4-636e4877cf24","88067","25/10/2021 19:26 +11:00","PLX0191030050072230","Depot In","SYDNEY","",""
"PLX018966","c88fb6f8-5b53-46de-8cf1-56164f6427a8","87727","25/10/2021 19:26 +11:00","PLX0189660030073781","Depot In","SYDNEY","",""
