ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189488","","393503651002096147, 393503651002096130","17/11/2021 09:17 +11:00","OnDelivery",""
"DME189824","","","17/11/2021 09:17 +11:00","OnDelivery",""
