ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018748","376ee3f5-2804-4ae3-ba6d-7b2a68475543","87872","12/10/2021 18:08 +11:00","PLX0187480030073300","Depot In","MELBOURNE","",""
"PLX018764","34e7521e-9db1-4a0d-bbb8-0f0ba88e5fdf","88072","12/10/2021 18:07 +11:00","PLX0187640020033139","Depot In","MELBOURNE","",""
