ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189450","","393503651002100615, 393503651002100622, 393503651002100639","17/11/2021 10:44 +10:00","Holding",""
"PLX189078","","393503651002100455, 393503651002100462, 393503651002100448, 393503651002100431, 393503651002100424","17/11/2021 10:47 +10:00","Assigned",""
