ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018951","d24e6b50-d087-41d5-9488-0e901de5c5ff","88313","15/10/2021 18:21 +11:00","PLX0189510020045118","Reserved 15","SYDNEY","",""
"PLX018879","9f256153-c461-4775-9777-66ddd0496918","88285","15/10/2021 18:21 +11:00","PLX0188790020043059","Reserved 15","SYDNEY","",""
"PLX018890","04167d44-c596-47b8-ac90-dc19c6da4ac9","88228","15/10/2021 18:21 +11:00","PLX0188900030045034","Reserved 15","SYDNEY","",""
"PLX018945","4339903b-4fb3-4552-b539-e88cbd94c31b","88286","15/10/2021 18:21 +11:00","PLX0189450030044740","Reserved 15","SYDNEY","",""
"PLX018945","4339903b-4fb3-4552-b539-e88cbd94c31b","88286","15/10/2021 18:21 +11:00","PLX0189450010044740","Reserved 15","SYDNEY","",""
"PLX018945","4339903b-4fb3-4552-b539-e88cbd94c31b","88286","15/10/2021 18:22 +11:00","PLX0189450020044740","Reserved 15","SYDNEY","",""
"PLX018879","9f256153-c461-4775-9777-66ddd0496918","88285","15/10/2021 18:22 +11:00","PLX0188790030043059","Reserved 15","SYDNEY","",""
"PLX018946","d694e16a-7935-42b6-b668-1445818604e0","88721","15/10/2021 18:22 +11:00","PLX0189460040042450","Reserved 15","SYDNEY","",""
"PLX018970","40759e29-0cea-444b-beb2-6b2bcafba523","88696","15/10/2021 18:22 +11:00","PLX0189700030042650","Reserved 15","SYDNEY","",""
"PLX018890","04167d44-c596-47b8-ac90-dc19c6da4ac9","88228","15/10/2021 18:22 +11:00","PLX0188900010045034","Reserved 15","SYDNEY","",""
"PLX018931","2c41a860-7279-433b-9165-dbe12a938e75","87864","15/10/2021 18:22 +11:00","PLX0189310020073228","Reserved 15","SYDNEY","",""
"PLX018970","40759e29-0cea-444b-beb2-6b2bcafba523","88696","15/10/2021 18:22 +11:00","PLX0189700010042650","Reserved 15","SYDNEY","",""
