ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"DME188149","","1924037, 1922570","04/11/2021 08:18 +11:00","DME1881490010023172","Depot In","MELBOURNE","",""
"PLX019140","a2dde1ad-aef3-45bc-b1e8-fd68e9e8c229","88845","04/11/2021 06:18 +11:00","PLX0191400010022234","On Delivery","SYDNEY","",""
"PLX019140","a2dde1ad-aef3-45bc-b1e8-fd68e9e8c229","88845","04/11/2021 06:18 +11:00","PLX0191400010022234","On Delivery","SYDNEY","",""
"PLX019140","a2dde1ad-aef3-45bc-b1e8-fd68e9e8c229","88845","04/11/2021 06:18 +11:00","PLX0191400020022234","On Delivery","SYDNEY","",""
"PLX187897","","84335","04/11/2021 07:42 +11:00","PLX1878970030072233","On Delivery","SYDNEY","",""
"PLX187897","","84335","04/11/2021 07:42 +11:00","PLX1878970030072233","On Delivery","SYDNEY","",""
"PLX187897","","84335","04/11/2021 07:42 +11:00","PLX1878970050072233","On Delivery","SYDNEY","",""
"PLX187897","","84335","04/11/2021 07:42 +11:00","PLX1878970010072233","On Delivery","SYDNEY","",""
"PLX187897","","84335","04/11/2021 07:42 +11:00","PLX1878970020072233","On Delivery","SYDNEY","",""
"PLX187897","","84335","04/11/2021 07:42 +11:00","PLX1878970060072233","On Delivery","SYDNEY","",""
"PLX187897","","84335","04/11/2021 07:42 +11:00","PLX1878970070072233","On Delivery","SYDNEY","",""
"PLX187897","","84335","04/11/2021 07:42 +11:00","PLX1878970040072233","On Delivery","SYDNEY","",""
