ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189032","","393503651002101483, 393503651002101490","18/11/2021 08:35 +11:00","OnDelivery",""
"PLX189052","","393503651002101544, 393503651002101551, 393503651002101568","18/11/2021 08:35 +11:00","OnDelivery",""
