ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189684","","1015222752, 1015507341","18/11/2021 11:12 +11:00","DriverPickupAcknowledge",""
"PLX189811","","393503651002114315, 393503651002114308, 393503651002114322, 393503651002113967","18/11/2021 11:13 +11:00","Delivered",""
