ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME190010","","CS00488628","17/11/2021 16:00 +11:00","MobilePickupComplete",""
"DME190010","","CS00488628","17/11/2021 16:00 +11:00","InTransit",""
