ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX186775","","88811","25/10/2021 21:01 +11:00","PLX1867750010012575","Depot In","Unanderra","",""
"PLX186775","","88811","25/10/2021 21:01 +11:00","PLX1867750030012575","Depot In","Unanderra","",""
