ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME190225","","1696806","17/11/2021 15:46 +11:00","PickupReceived",""
"DME190225","","1696806","17/11/2021 15:46 +11:00","Assigned",""
