ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189838","","393503651002113936, 393503651002114261, 393503651002114223, 393503651002113400, 393503651002114254,","18/11/2021 09:13 +11:00","InDepot",""
"PLX019214","c04992f9-ee42-4c63-8659-0f2853cb29a3","90145","18/11/2021 09:14 +11:00","Assigned",""
