ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018808","3f5345fe-d48d-4c5b-b512-6f4285ee7d55","88079","22/10/2021 16:22 +11:00","PLX0188080020083030","Depot In","SYDNEY","",""
"PLX019078","2b735b9d-87c3-40f6-a729-056d9c135e44","88814","22/10/2021 16:22 +11:00","PLX0190780010064208","Depot In","SYDNEY","",""
"PLX019047","7fa4eeb8-109a-4ec1-a825-a8c82e584315","88245","22/10/2021 16:24 +11:00","PLX0190470090113175","Depot In","SYDNEY","",""
"PLX019047","7fa4eeb8-109a-4ec1-a825-a8c82e584315","88245","22/10/2021 16:22 +11:00","PLX0190470070113175","Depot In","SYDNEY","",""
"PLX018808","3f5345fe-d48d-4c5b-b512-6f4285ee7d55","88079","22/10/2021 16:23 +11:00","PLX0188080010083030","Depot In","SYDNEY","",""
"PLX019060","7543fe4a-b5eb-463c-8154-f5148ffb4b75","88812","22/10/2021 16:24 +11:00","PLX0190600020023820","Depot In","SYDNEY","",""
"PLX186738","","88744","22/10/2021 16:23 +11:00","PLX1867380010013977","Depot In","SYDNEY","",""
"PLX186621","","88859","22/10/2021 16:23 +11:00","PLX1866210010015015","Depot In","SYDNEY","",""
"PLX018987","d557326c-e676-4c01-a07e-ecfdb6c514d5","88323","22/10/2021 16:24 +11:00","PLX0189870010025039","Depot In","SYDNEY","",""
"PLX019100","8e1ec716-8ff4-4eee-8184-4177c2f1d948","88179","22/10/2021 16:24 +11:00","PLX0191000010073810","Depot In","SYDNEY","",""
"PLX019047","7fa4eeb8-109a-4ec1-a825-a8c82e584315","88245","22/10/2021 16:24 +11:00","PLX0190470050113175","Depot In","SYDNEY","",""
"PLX019050","6d5096c6-f02a-414b-b6f1-ddb89386ff7d","88763","22/10/2021 16:24 +11:00","PLX0190500010024500","Depot In","SYDNEY","",""
"PLX019047","7fa4eeb8-109a-4ec1-a825-a8c82e584315","88245","22/10/2021 16:24 +11:00","PLX0190470010113175","Depot In","SYDNEY","",""
"PLX019047","7fa4eeb8-109a-4ec1-a825-a8c82e584315","88245","22/10/2021 16:24 +11:00","PLX0190470080113175","Depot In","SYDNEY","",""
