ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX019047","7fa4eeb8-109a-4ec1-a825-a8c82e584315","88245","27/10/2021 10:33 +11:00","PLX0190470040113175","On Delivery","MELBOURNE","",""
"PLX019078","2b735b9d-87c3-40f6-a729-056d9c135e44","88814","27/10/2021 10:36 +10:00","PLX0190780020064208","Reserved 4","BRISBANE","",""
"PLX019078","2b735b9d-87c3-40f6-a729-056d9c135e44","88814","27/10/2021 10:36 +10:00","PLX0190780040064208","Reserved 4","BRISBANE","",""
"PLX019078","2b735b9d-87c3-40f6-a729-056d9c135e44","88814","27/10/2021 10:36 +10:00","PLX0190780050064208","Reserved 4","BRISBANE","",""
"PLX019078","2b735b9d-87c3-40f6-a729-056d9c135e44","88814","27/10/2021 10:36 +10:00","PLX0190780060064208","Reserved 4","BRISBANE","",""
"PLX019078","2b735b9d-87c3-40f6-a729-056d9c135e44","88814","27/10/2021 10:36 +10:00","PLX0190780030064208","Reserved 4","BRISBANE","",""
"PLX186620","","88834","27/10/2021 10:05 +11:00","PLX1866200010013133","On Delivery","MELBOURNE","",""
"PLX186620","","88834","27/10/2021 10:05 +11:00","PLX1866200050013133","On Delivery","MELBOURNE","",""
"PLX186620","","88834","27/10/2021 10:06 +11:00","PLX1866200070013133","On Delivery","MELBOURNE","",""
"PLX186620","","88834","27/10/2021 10:06 +11:00","PLX1866200110013133","On Delivery","MELBOURNE","",""
"PLX186620","","88834","27/10/2021 10:06 +11:00","PLX1866200030013133","On Delivery","MELBOURNE","",""
"PLX186620","","88834","27/10/2021 10:07 +11:00","PLX1866200090013133","On Delivery","MELBOURNE","",""
