ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX019046","46536690-aeee-448b-a2c4-b920acf8931e","88181","22/10/2021 13:26 +11:00","PLX0190460010023192","At Location","MELBOURNE","",""
"PLX019046","46536690-aeee-448b-a2c4-b920acf8931e","88181","22/10/2021 13:26 +11:00","PLX0190460020023192","At Location","MELBOURNE","",""
