ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX190045","","393503651002114193","18/11/2021 11:46 +11:00","InDepot",""
"PLX189638","","393503651002105115","18/11/2021 11:48 +11:00","Delivered",""
