ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189058","","393503651002101520, 393503651002101537","17/11/2021 11:04 +11:00","MobileShortDelivered",""
"PLX189058","","393503651002101520, 393503651002101537","17/11/2021 11:04 +11:00","InTransit",""
"PLX189842","","393503651002109939, 393503651002109915, 393503651002109922, 393503651002109946, 393503651002109953,","17/11/2021 11:04 +11:00","PickupReceived",""
"PLX189799","","393503651002110942, 393503651002110959","17/11/2021 11:04 +11:00","PickupReceived",""
"PLX189786","","393503651002111000, 393503651002110997","17/11/2021 11:05 +11:00","PickupReceived",""
