ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188241","","89200","17/11/2021 14:05 +08:00","Delivered",""
"PLX189460","","393503651002102756, 393503651002102749","17/11/2021 14:05 +10:00","Delivered",""
"PLX189460","","393503651002102756, 393503651002102749","17/11/2021 14:05 +11:00","MobileLeftAsInstructed",""
