ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189488","","393503651002096147, 393503651002096130","16/11/2021 18:44 +11:00","InDepot",""
"PLX189025","","393503651002100677, 393503651002100684, 393503651002100691, 393503651002100660","16/11/2021 18:44 +11:00","InDepot",""
"PLX189045","","393503651002100530, 393503651002100547","16/11/2021 18:44 +11:00","InDepot",""
