ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX019198","d0dbec8d-9f81-46e7-82a5-daac8826285a","89614","16/11/2021 17:36 +11:00","Assigned",""
"DME189671","","4153602","16/11/2021 17:37 +11:00","InDepot",""
"DME189670","","555268","16/11/2021 17:37 +11:00","InDepot",""
"DME189672","","1187254","16/11/2021 17:37 +11:00","InDepot",""
