ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX189052","","393503651002101544, 393503651002101551, 393503651002101568","15/11/2021 19:40 +11:00","PLX1890520030032280","Depot In","SYDNEY","",""
"PLX189078","","393503651002100455, 393503651002100462, 393503651002100448, 393503651002100431, 393503651002100424","15/11/2021 19:42 +11:00","PLX1890780030054551","Depot In","SYDNEY","",""
"PLX189013","","393503651002099674, 393503651002100813","15/11/2021 19:43 +11:00","PLX1890130020023272","Depot In","SYDNEY","",""
"PLX019176","d204040b-1fce-400a-a073-9be0b26494ea","","15/11/2021 19:44 +11:00","PLX0191760010014575","Depot In","SYDNEY","",""
"PLX189239","","393503651002102725, 393503651002102732","15/11/2021 19:42 +11:00","PLX1892390020023038","Depot In","SYDNEY","",""
"PLX189595","","393503651002102565, 393503651002100592, 393503651002100578, 393503651002100554, 393503651002100585,","15/11/2021 19:44 +11:00","PLX1895950020062570","Depot In","SYDNEY","",""
"PLX189209","","393503651002100509, 393503651002100493, 393503651002100486, 393503651002100479","15/11/2021 19:43 +11:00","PLX1892090040042614","Depot In","SYDNEY","",""
"PLX189240","","393503651002102664, 393503651002102671, 393503651002102695, 393503651002102688","15/11/2021 19:43 +11:00","PLX1892400040042650","Depot In","SYDNEY","",""
"PLX189606","","393503651002107270, 393503651002107263, 393503651002107225, 393503651002107249, 393503651002107232,","15/11/2021 19:43 +11:00","PLX1896060060066059","Depot In","SYDNEY","",""
"PLX189635","","393503651002107126, 393503651002107119","15/11/2021 19:43 +11:00","PLX1896350020022284","Depot In","SYDNEY","",""
"PLX189449","","393503651002102626, 393503651002102602, 393503651002102589, 393503651002102619, 393503651002102640,","15/11/2021 19:42 +11:00","PLX1894490040076065","Depot In","SYDNEY","",""
"PLX189595","","393503651002102565, 393503651002100592, 393503651002100578, 393503651002100554, 393503651002100585,","15/11/2021 19:42 +11:00","PLX1895950030062570","Depot In","SYDNEY","",""
"PLX189601","","393503651002096178, 393503651002096192, 393503651002096222, 393503651002096215, 393503651002096208,","15/11/2021 19:44 +11:00","PLX1896010050092206","Depot In","SYDNEY","",""
"PLX189252","","393503651002100387, 393503651002100356, 393503651002100370, 393503651002100363, 393503651002100400,","15/11/2021 19:43 +11:00","PLX1892520060093564","Depot In","SYDNEY","",""
"PLX189454","","393503651002102558, 393503651002102541, 393503651002102510, 393503651002102503, 393503651002102534,","15/11/2021 19:43 +11:00","PLX1894540050062482","Depot In","SYDNEY","",""
