ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188028","","89301","08/11/2021 10:12 +11:00","PLX1880280030033166","On Delivery","MELBOURNE","",""
"PLX187106","","88998","08/11/2021 10:31 +11:00","PLX1871060010013175","On Delivery","MELBOURNE","",""
