ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018951","d24e6b50-d087-41d5-9488-0e901de5c5ff","88313","18/10/2021 17:43 +11:00","PLX0189510020045118","Depot In","MELBOURNE","",""
"PLX018890","04167d44-c596-47b8-ac90-dc19c6da4ac9","88228","18/10/2021 17:43 +11:00","PLX0188900020045034","Depot In","MELBOURNE","",""
