ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX186770","","88873","26/10/2021 17:20 +11:00","PLX1867700070012446","Depot In","SYDNEY","",""
"PLX019112","5b633297-8a80-40c0-8854-7ca41c45607e","88857","26/10/2021 17:20 +11:00","PLX0191120030044737","Depot In","SYDNEY","",""
"PLX186766","","88870","26/10/2021 17:21 +11:00","PLX1867660010014171","Depot In","SYDNEY","",""
"PLX186772","","88875","26/10/2021 17:22 +11:00","PLX1867720030013350","Depot In","SYDNEY","",""
"PLX186763","65792","88867","26/10/2021 17:21 +11:00","PLX1867630070014214","Depot In","SYDNEY","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","26/10/2021 17:21 +11:00","PLX0191110070076155","Depot In","SYDNEY","",""
"PLX019105","d0b4bb6f-a434-4f7e-98cd-acc4a711b289","88952","26/10/2021 17:22 +11:00","PLX0191050010022145","Depot In","SYDNEY","",""
"PLX019110","92dbfea8-e572-4f57-bfca-74109a5a17bc","88855","26/10/2021 17:22 +11:00","PLX0191100040064655","Depot In","SYDNEY","",""
"PLX186768","","88872","26/10/2021 17:21 +11:00","PLX1867680030012759","Depot In","SYDNEY","",""
"PLX186856","","88926","26/10/2021 17:22 +11:00","PLX1868560070012480","Depot In","SYDNEY","",""
"PLX186856","","88926","26/10/2021 17:22 +11:00","PLX1868560030012480","Depot In","SYDNEY","",""
"PLX019110","92dbfea8-e572-4f57-bfca-74109a5a17bc","88855","26/10/2021 17:23 +11:00","PLX0191100020064655","Depot In","SYDNEY","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","26/10/2021 17:23 +11:00","PLX0191110020076155","Depot In","SYDNEY","",""
