ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018921","34cb1b43-c971-42a0-b1ca-30fb2835681a","88265","14/10/2021 17:00 +11:00","PLX0189210060063023","Depot In","SYDNEY","",""
"PLX018926","c9ee656c-2b08-49c0-8280-a0f92e984a37","88273","14/10/2021 16:55 +11:00","PLX0189260010013064","Depot In","SYDNEY","",""
"PLX018929","8492448f-56ad-4ad6-9912-0c63d522305c","87828","14/10/2021 16:45 +11:00","PLX0189290020026170","Depot In","SYDNEY","",""
"PLX018959","223d28ee-03d8-4d4f-9272-e397c8033cf1","88144","14/10/2021 16:45 +11:00","PLX0189590010026027","Depot In","SYDNEY","",""
"PLX018927","2176df21-b08e-4b34-b98e-5bb2e6f8cefa","88226","14/10/2021 16:55 +11:00","PLX0189270010012614","Depot In","SYDNEY","",""
"PLX018936","b887e9ea-81bc-463f-a987-41b061ed6ff1","88266","14/10/2021 16:45 +11:00","PLX0189360010022087","Depot In","SYDNEY","",""
"PLX018944","d5fc346b-7c3a-4967-be11-997398114c13","88281","14/10/2021 16:46 +11:00","PLX0189440010016065","Depot In","SYDNEY","",""
"PLX018936","b887e9ea-81bc-463f-a987-41b061ed6ff1","88266","14/10/2021 16:45 +11:00","PLX0189360020022087","Depot In","SYDNEY","",""
"PLX018935","2bbd9ca0-630a-4eeb-a95b-1a0b90cf5f1b","87748","14/10/2021 16:46 +11:00","PLX0189350010012026","Depot In","SYDNEY","",""
"PLX018930","43ad8aad-e27d-4f9c-a1fd-8da3f38e7c33","87263","14/10/2021 16:46 +11:00","PLX0189300010174870","Depot In","SYDNEY","",""
"PLX018905","b17eb23c-a31b-4bb6-a12e-ebf399fd1eac","88243","14/10/2021 16:55 +11:00","PLX0189050010013977","Depot In","SYDNEY","",""
