ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189506","","393503651002102336, 393503651002102343","17/11/2021 13:52 +10:00","Delivered",""
"PLX189506","","393503651002102336, 393503651002102343","17/11/2021 13:52 +11:00","MobileLeftAsInstructed",""
