ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188429","","89438","08/11/2021 23:19 +11:00","PLX1884290030042540","Depot In","Unanderra","",""
"PLX188058","","89325","08/11/2021 23:20 +11:00","PLX1880580020042571","Depot In","Unanderra","",""
