ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX187673","","89258","03/11/2021 17:53 +11:00","PLX1876730030043173","Depot In","SYDNEY","",""
"PLX187674","","89259","03/11/2021 17:53 +11:00","PLX1876740010014207","Depot In","SYDNEY","",""
"PLX187897","","84335","03/11/2021 17:50 +11:00","PLX1878970020072233","Depot In","SYDNEY","",""
"PLX187701","","89187","03/11/2021 17:50 +11:00","PLX1877010010032760","Depot In","SYDNEY","",""
"PLX187323","","89076","03/11/2021 17:52 +11:00","PLX1873230010022264","Depot In","SYDNEY","",""
"PLX187695","","89183","03/11/2021 17:52 +11:00","PLX1876950010022650","Depot In","SYDNEY","",""
"PLX187711","","89167","03/11/2021 17:50 +11:00","PLX1877110010063199","Depot In","SYDNEY","",""
"PLX187635","","89215","03/11/2021 17:53 +11:00","PLX1876350010042097","Depot In","SYDNEY","",""
"PLX188158","","89389","03/11/2021 17:51 +11:00","PLX1881580030032168","Depot In","SYDNEY","",""
"PLX019140","a2dde1ad-aef3-45bc-b1e8-fd68e9e8c229","88845","03/11/2021 17:52 +11:00","PLX0191400010022234","Depot In","SYDNEY","",""
"PLX187707","","89194","03/11/2021 17:51 +11:00","PLX1877070010075251","Depot In","SYDNEY","",""
"PLX019138","cbae839c-4033-42f7-b2b4-a61da759955f","89248","03/11/2021 17:50 +11:00","PLX0191380020032030","Depot In","SYDNEY","",""
"PLX187687","","89081","03/11/2021 17:54 +11:00","PLX1876870040074350","Depot In","SYDNEY","",""
"PLX187323","","89076","03/11/2021 17:54 +11:00","PLX1873230020022264","Depot In","SYDNEY","",""
"PLX187707","","89194","03/11/2021 17:50 +11:00","PLX1877070060075251","Depot In","SYDNEY","",""
"PLX187712","","89224","03/11/2021 17:54 +11:00","PLX1877120050082261","Depot In","SYDNEY","",""
"PLX188157","","89059","03/11/2021 17:51 +11:00","PLX1881570010042758","Depot In","SYDNEY","",""
"PLX019128","d083fe24-221d-4395-903d-6bd5c99a009c","89005","03/11/2021 17:52 +11:00","PLX0191280010012430","Depot In","SYDNEY","",""
"PLX019142","05e2cd30-fc65-4186-a146-bf79336883ec","89083","03/11/2021 17:53 +11:00","PLX0191420010024054","Depot In","SYDNEY","",""
"PLX187689","","89247","03/11/2021 17:53 +11:00","PLX1876890010016056","Depot In","SYDNEY","",""
"PLX187619","","89177","03/11/2021 17:53 +11:00","PLX1876190010012168","Depot In","SYDNEY","",""
"PLX019140","a2dde1ad-aef3-45bc-b1e8-fd68e9e8c229","88845","03/11/2021 17:52 +11:00","PLX0191400020022234","Depot In","SYDNEY","",""
"PLX187711","","89167","03/11/2021 17:53 +11:00","PLX1877110040063199","Depot In","SYDNEY","",""
"PLX187673","","89258","03/11/2021 17:53 +11:00","PLX1876730020043173","Depot In","SYDNEY","",""
"PLX187702","","89189","03/11/2021 17:53 +11:00","PLX1877020010013083","Depot In","SYDNEY","",""
"PLX187687","","89081","03/11/2021 17:53 +11:00","PLX1876870030074350","Depot In","SYDNEY","",""
"PLX187897","","84335","03/11/2021 17:53 +11:00","PLX1878970010072233","Depot In","SYDNEY","",""
"PLX187708","","89229","03/11/2021 17:54 +11:00","PLX1877080070074020","Depot In","SYDNEY","",""
"PLX187677","","88894","03/11/2021 17:54 +11:00","PLX1876770020022208","Depot In","SYDNEY","",""
"PLX187333","","89064","03/11/2021 17:54 +11:00","PLX1873330020022141","Depot In","SYDNEY","",""
