ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189853","","393503651002102244","17/11/2021 03:14 +11:00","Assigned",""
"DME189684","","1015222752, 1015507341","17/11/2021 03:14 +11:00","Assigned",""
"PLX189865","","393503651002102268","17/11/2021 03:14 +11:00","Assigned",""
