ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189677","","4100495406","17/11/2021 10:05 +11:00","Delivered",""
"DME189672","","1187254","17/11/2021 10:05 +11:00","Delivered",""
"DME189210","","CS00478244","17/11/2021 10:05 +11:00","Delivered",""
"DME189680","","6675845","17/11/2021 10:05 +11:00","DriverPickupAcknowledge",""
"DME189670","","555268","17/11/2021 10:05 +11:00","Delivered",""
"DME189671","","4153602","17/11/2021 10:05 +11:00","Delivered",""
