ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189787","","393503651002109977, 393503651002109960, 393503651002114360, 393503651002114353","17/11/2021 19:03 +11:00","InDepot",""
"PLX189805","","393503651002110003, 393503651002110010","17/11/2021 19:04 +11:00","InDepot",""
"PLX189799","","393503651002110942, 393503651002110959","17/11/2021 19:04 +11:00","InDepot",""
"PLX189838","","393503651002113936, 393503651002114261, 393503651002114223, 393503651002113400, 393503651002114254,","17/11/2021 19:04 +11:00","InDepot",""
"PLX189835","","393503651002110812, 393503651002110843, 393503651002110850, 393503651002110867, 393503651002110836,","17/11/2021 19:04 +11:00","InDepot",""
"PLX189881","","393503651002106662","17/11/2021 19:03 +11:00","InDepot",""
"PLX189842","","393503651002109939, 393503651002109915, 393503651002109922, 393503651002109946, 393503651002109953,","17/11/2021 19:03 +11:00","InDepot",""
