ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188232","","88015","17/11/2021 09:49 +11:00","Assigned",""
"DME187875","","","17/11/2021 09:50 +11:00","OnDelivery",""
