ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188740","","89507","17/11/2021 10:05 +11:00","Assigned",""
"DME189210","","CS00478244","17/11/2021 10:06 +11:00","Assigned",""
"PLX019191","33ce3d1d-7c50-4e05-8430-18459a5f6a70","88218 -RTS","17/11/2021 10:06 +11:00","OnDelivery",""
"PLX189506","","393503651002102336, 393503651002102343","17/11/2021 10:07 +10:00","OnDelivery",""
"PLX188740","","89507","17/11/2021 10:07 +11:00","OnDelivery",""
