ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189805","","393503651002110003, 393503651002110010","18/11/2021 00:03 +11:00","Assigned",""
"PLX189787","","393503651002109977, 393503651002109960, 393503651002114360, 393503651002114353","18/11/2021 00:03 +11:00","Assigned",""
"PLX189786","","393503651002111000, 393503651002110997","18/11/2021 00:03 +11:00","Assigned",""
"PLX189799","","393503651002110942, 393503651002110959","18/11/2021 00:03 +11:00","Assigned",""
"PLX190245","","393503651002113929, 393503651002114278","18/11/2021 00:03 +11:00","Assigned",""
"PLX190065","","393503651002111130","18/11/2021 00:03 +11:00","Assigned",""
