ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX186449","","88816","04/11/2021 09:35 +08:00","PLX1864490010046164","On Delivery","PERTH","",""
"PLX186449","","88816","05/11/2021 10:08 +08:00","PLX1864490010046164","On Delivery","PERTH","",""
"PLX186449","","88816","05/11/2021 10:08 +08:00","PLX1864490020046164","On Delivery","PERTH","",""
"PLX186449","","88816","05/11/2021 10:08 +08:00","PLX1864490030046164","On Delivery","PERTH","",""
"PLX186449","","88816","05/11/2021 10:08 +08:00","PLX1864490040046164","On Delivery","PERTH","",""
"PLX186958","","88946","04/11/2021 10:06 +08:00","PLX1869580050076163","On Delivery","PERTH","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","05/11/2021 09:41 +08:00","PLX0191110040076155","On Delivery","PERTH","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","05/11/2021 09:41 +08:00","PLX0191110020076155","On Delivery","PERTH","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","05/11/2021 09:41 +08:00","PLX0191110070076155","On Delivery","PERTH","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","05/11/2021 09:42 +08:00","PLX0191110030076155","On Delivery","PERTH","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","05/11/2021 09:42 +08:00","PLX0191110060076155","On Delivery","PERTH","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","05/11/2021 09:42 +08:00","PLX0191110050076155","On Delivery","PERTH","",""
"PLX019111","4741e323-fa20-4fba-bb14-632aa2fb68b3","88856","05/11/2021 09:42 +08:00","PLX0191110010076155","On Delivery","PERTH","",""
"PLX186958","","88946","05/11/2021 09:42 +08:00","PLX1869580050076163","On Delivery","PERTH","",""
"PLX186958","","88946","05/11/2021 09:42 +08:00","PLX1869580020076163","On Delivery","PERTH","",""
"PLX186958","","88946","05/11/2021 09:42 +08:00","PLX1869580070076163","On Delivery","PERTH","",""
"PLX186958","","88946","05/11/2021 09:42 +08:00","PLX1869580010076163","On Delivery","PERTH","",""
"PLX186958","","88946","05/11/2021 09:42 +08:00","PLX1869580060076163","On Delivery","PERTH","",""
"PLX186958","","88946","05/11/2021 09:42 +08:00","PLX1869580030076163","On Delivery","PERTH","",""
"PLX186958","","88946","05/11/2021 09:43 +08:00","PLX1869580040076163","On Delivery","PERTH","",""
