ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189078","","393503651002100455, 393503651002100462, 393503651002100448, 393503651002100431, 393503651002100424","18/11/2021 09:16 +10:00","InDepot",""
"PLX019215","5358dbbf-25d6-4576-a50a-0e19186da351","90146","18/11/2021 09:17 +11:00","PickupReceived",""
"PLX189045","","393503651002100530, 393503651002100547","18/11/2021 09:18 +11:00","OnDelivery",""
