ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME190333","","CS00490768 & CS00492059","18/11/2021 08:45 +11:00","PickupReceived",""
"DME190333","","CS00490768 & CS00492059","18/11/2021 08:45 +11:00","Assigned",""
"DME190333","","CS00490768 & CS00492059","18/11/2021 08:45 +11:00","PickupReceived",""
