ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189548","","","16/11/2021 16:33 +11:00","InDepot",""
"DME189380","","","16/11/2021 16:25 +11:00","InDepot",""
"DME189376","","","16/11/2021 16:39 +11:00","InDepot",""
"DME189761","","","16/11/2021 16:29 +11:00","InDepot",""
