ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189912","","393503651002113776, 393503651002113509, 393503651002113769, 393503651002113516, 393503651002113752,","18/11/2021 11:02 +11:00","PickupReceived",""
"PLX190302","","393503651002112106","18/11/2021 11:03 +11:00","PickupReceived",""
"PLX189806","","393503651002114346, 393503651002109984, 393503651002109991, 393503651002114339","18/11/2021 11:01 +10:00","Holding",""
"PLX190314","","393503651002112076","18/11/2021 11:04 +11:00","PickupReceived",""
