ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189438","","CS00492576","17/11/2021 14:20 +11:00","MobilePickupComplete",""
"DME189438","","CS00492576","17/11/2021 14:20 +11:00","InTransit",""
