ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189684","","1015222752, 1015507341","18/11/2021 07:57 +11:00","Assigned",""
"PLX188844","","89550","18/11/2021 07:56 +11:00","OnDelivery",""
