ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX189601","","393503651002096178, 393503651002096192, 393503651002096222, 393503651002096215, 393503651002096208,","16/11/2021 10:38 +11:00","PLX1896010030092206","At Location","SYDNEY","",""
"DME189575","","CS00492926","16/11/2021 09:39 +11:00","DME1895750010013803","On Delivery","MELBOURNE","",""
"DME188246","","CS00490464","16/11/2021 09:51 +11:00","DME1882460010013803","On Delivery","MELBOURNE","",""
"DME189427","","CS00492446","16/11/2021 09:52 +11:00","DME1894270010013803","On Delivery","MELBOURNE","",""
