ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189233","","393503651002099575, 393503651002099582","17/11/2021 05:39 +11:00","Assigned",""
"PLX189244","","393503651002108406, 393503651002108390, 393503651002108383","17/11/2021 05:40 +11:00","Assigned",""
