ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188212","","89366","11/11/2021 11:50 +10:30","PLX1882120030035330","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187828","","89272","11/11/2021 11:51 +10:30","PLX1878280060085152","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187828","","89272","11/11/2021 11:51 +10:30","PLX1878280050085152","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187828","","89272","11/11/2021 11:51 +10:30","PLX1878280070085152","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187828","","89272","11/11/2021 11:51 +10:30","PLX1878280030085152","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187828","","89272","11/11/2021 11:51 +10:30","PLX1878280040085152","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187828","","89272","11/11/2021 11:51 +10:30","PLX1878280080085152","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187839","","89264","11/11/2021 11:51 +10:30","PLX1878390010025608","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187839","","89264","11/11/2021 11:51 +10:30","PLX1878390020025608","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187838","","89282","11/11/2021 11:51 +10:30","PLX1878380020022880","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
"PLX187838","","89282","11/11/2021 11:51 +10:30","PLX1878380010022880","Linehaul Out","ADELAIDE","ONFORWARD","Agent - Cochrans"
