ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189671","","4153602","16/11/2021 16:27 +10:30","MobilePickupComplete",""
"DME189671","","4153602","16/11/2021 16:27 +10:30","InTransit",""
