ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189671","","4153602","17/11/2021 10:17 +11:00","OnDelivery",""
"PLX189059","","393503651002100417","17/11/2021 10:18 +10:30","OnDelivery",""
"DME190014","","","17/11/2021 10:18 +11:00","DriverPickupAcknowledge",""
