ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018884","8232c9ac-b8ed-4f6e-8ffa-99f61964f3c6","88064","15/10/2021 15:45 +11:00","PLX0188840010023500","Depot In","SYDNEY","",""
"PLX018752","fb51ace3-eaf2-493c-8db1-e86d5914b206","87988","15/10/2021 15:45 +11:00","PLX0187520040042626","Depot In","SYDNEY","",""
"PLX018931","2c41a860-7279-433b-9165-dbe12a938e75","87864","15/10/2021 15:45 +11:00","PLX0189310060073228","Depot In","SYDNEY","",""
"PLX018961","a0369534-74da-41cb-9304-31922bc2f5d7","87111","15/10/2021 15:45 +11:00","PLX0189610010013875","Depot In","SYDNEY","",""
"PLX018970","40759e29-0cea-444b-beb2-6b2bcafba523","88696","15/10/2021 15:46 +11:00","PLX0189700040042650","Depot In","SYDNEY","",""
"PLX018751","cf9904b0-7445-4512-b32f-7240e38aedd4","87987","15/10/2021 15:46 +11:00","PLX0187510020042580","Depot In","SYDNEY","",""
"PLX018751","cf9904b0-7445-4512-b32f-7240e38aedd4","87987","15/10/2021 15:46 +11:00","PLX0187510010042580","Depot In","SYDNEY","",""
"PLX018751","cf9904b0-7445-4512-b32f-7240e38aedd4","87987","15/10/2021 15:46 +11:00","PLX0187510030042580","Depot In","SYDNEY","",""
"PLX018931","2c41a860-7279-433b-9165-dbe12a938e75","87864","15/10/2021 15:47 +11:00","PLX0189310030073228","Depot In","SYDNEY","",""
"PLX018752","fb51ace3-eaf2-493c-8db1-e86d5914b206","87988","15/10/2021 15:45 +11:00","PLX0187520030042626","Depot In","SYDNEY","",""
"PLX018838","86ca7a54-3b98-46b4-8fe2-2afe23e5e34b","88135","15/10/2021 15:47 +11:00","PLX0188380020022439","Depot In","SYDNEY","",""
"PLX018940","c86ea733-8508-47ef-a786-fe6c75793b72","88277","15/10/2021 15:48 +11:00","PLX0189400010013000","Depot In","SYDNEY","",""
"PLX018951","d24e6b50-d087-41d5-9488-0e901de5c5ff","88313","15/10/2021 15:48 +11:00","PLX0189510010045118","Depot In","SYDNEY","",""
"PLX018751","cf9904b0-7445-4512-b32f-7240e38aedd4","87987","15/10/2021 15:46 +11:00","PLX0187510040042580","Depot In","SYDNEY","",""
