ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"AA184526","","","20/10/2021 10:29 +11:00","AA1845260010013803","On Delivery","MELBOURNE","",""
"DME186045","","CS00486347","20/10/2021 10:30 +11:00","DME1860450010013803","On Delivery","MELBOURNE","",""
