ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018771","ff46c1cd-8933-4bf0-bc79-388f62e9cce9","88018","12/10/2021 17:19 +11:00","PLX0187710010064161","Depot In","SYDNEY","",""
"PLX018771","ff46c1cd-8933-4bf0-bc79-388f62e9cce9","88018","12/10/2021 17:18 +11:00","PLX0187710040064161","Depot In","SYDNEY","",""
"PLX018786","7c871089-ac5f-4426-ae18-f5c7c1127f2c","88074","12/10/2021 17:18 +11:00","PLX0187860020024159","Depot In","SYDNEY","",""
"PLX018812","bc09dc8f-d71a-48b4-b248-e33b486030c7","88089","12/10/2021 17:18 +11:00","PLX0188120020063950","Depot In","SYDNEY","",""
"PLX018776","509b1a9d-652e-45ee-9c39-8245ff7d5247","88027","12/10/2021 17:19 +11:00","PLX0187760040062550","Depot In","SYDNEY","",""
"DME184836","","22303","12/10/2021 17:45 +11:00","DME1848360010012541","Depot In","SYDNEY","",""
"DME184853","","22316","12/10/2021 17:45 +11:00","DME1848530030012154","Depot In","SYDNEY","",""
"DME184849","","1037098","12/10/2021 17:45 +11:00","DME1848490010012560","Depot In","SYDNEY","",""
"DME184836","","22303","12/10/2021 17:46 +11:00","DME1848360030012541","Depot In","SYDNEY","",""
"DME185294","","22346","12/10/2021 17:45 +11:00","DME1852940010014508","Depot In","SYDNEY","",""
"DME185604","","22228","12/10/2021 17:45 +11:00","DME1856040010013978","Depot In","SYDNEY","",""
"DME185638","","1037442","12/10/2021 17:47 +11:00","DME1856380010014064","Depot In","SYDNEY","",""
"DME185293","","22349","12/10/2021 17:45 +11:00","DME1852930010013195","Depot In","SYDNEY","",""
"DME185604","","22228","12/10/2021 17:45 +11:00","DME1856040030013978","Depot In","SYDNEY","",""
