ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189244","","393503651002108406, 393503651002108390, 393503651002108383","17/11/2021 12:07 +11:00","MobileShortDelivered",""
"PLX189244","","393503651002108406, 393503651002108390, 393503651002108383","17/11/2021 12:07 +11:00","InTransit",""
