ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018903","583a68e1-c6c1-49fa-b589-2ac1673528c4","88242","13/10/2021 17:01 +11:00","PLX0189030010012572","Depot In","SYDNEY","",""
"PLX018791","9b4515e5-b994-445c-99e9-0ffb3db65caa","88053","13/10/2021 17:01 +11:00","PLX0187910010022372","Depot In","SYDNEY","",""
"PLX018828","ea239bad-ca8c-46e4-b15a-687f3250d38a","88118","13/10/2021 17:02 +11:00","PLX0188280020022770","Depot In","SYDNEY","",""
"PLX018809","26588469-e40d-43d9-8c04-87226954ad1d","88085","13/10/2021 17:02 +11:00","PLX0188090010022528","Depot In","SYDNEY","",""
"PLX018836","27b9f2bc-a636-472d-978c-3027c5e1b0e0","88133","13/10/2021 17:01 +11:00","PLX0188360020023155","Depot In","SYDNEY","",""
"PLX018779","5c56d0d8-2722-49b3-ae57-aa2ee2b07eed","88033","13/10/2021 17:02 +11:00","PLX0187790020023754","Depot In","SYDNEY","",""
"PLX018908","6d21dd93-604c-4046-9e09-85fbe662d080","88248","13/10/2021 17:01 +11:00","PLX0189080010016031","Depot In","SYDNEY","",""
"PLX018780","57d4cec0-d256-44ee-9ce2-0e59398a02bf","88034","13/10/2021 17:02 +11:00","PLX0187800020022761","Depot In","SYDNEY","",""
"PLX018777","63383","88028","13/10/2021 17:03 +11:00","PLX0187770010024227","Depot In","SYDNEY","",""
"PLX018798","c7dfac1b-d421-4104-abf3-654a8873e6ea","88059","13/10/2021 17:03 +11:00","PLX0187980030033127","Depot In","SYDNEY","",""
"PLX018833","312bced1-41de-4651-af67-fd9bf07185ee","88128","13/10/2021 17:03 +11:00","PLX0188330010024280","Depot In","SYDNEY","",""
"PLX018824","b633ec3d-c028-4c38-a540-f876dc0ee8f9","88112","13/10/2021 17:04 +11:00","PLX0188240010023915","Depot In","SYDNEY","",""
"PLX018875","bfa787f8-7b40-42a2-982a-0da134f75a54","88219","13/10/2021 17:00 +11:00","PLX0188750010016155","Depot In","SYDNEY","",""
"PLX018817","701d15a3-d67a-4a24-8cc0-71b0fe4fdd5b","88100","13/10/2021 17:03 +11:00","PLX0188170010024128","Depot In","SYDNEY","",""
"PLX018912","f9656f30-aea3-4c9d-9222-6315938657a1","88251","13/10/2021 17:01 +11:00","PLX0189120010012321","Depot In","SYDNEY","",""
"PLX018821","f198a3cb-b3fe-4891-a3ed-bea3c90bd08e","88105","13/10/2021 17:02 +11:00","PLX0188210020025158","Depot In","SYDNEY","",""
"PLX018829","510a948d-904a-4a1e-b7ec-d292ef3efe34","88119","13/10/2021 17:03 +11:00","PLX0188290010023356","Depot In","SYDNEY","",""
