ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX019193","82acb739-ab88-44fb-9905-aac585574747","89966","17/11/2021 17:57 +11:00","InDepot",""
"PLX189817","","393503651002110522, 393503651002110584, 393503651002110560, 393503651002110607, 393503651002110553,","17/11/2021 17:59 +11:00","InDepot",""
