ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189437","","CS00490079","17/11/2021 16:49 +11:00","MobilePickupComplete",""
"DME189437","","CS00490079","17/11/2021 16:49 +11:00","InTransit",""
