ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX187863","","88291","04/11/2021 15:18 +11:00","PLX1878630060092582","Reserved 15","SYDNEY","",""
"PLX187846","","89289","04/11/2021 15:18 +11:00","PLX1878460040072390","Reserved 15","SYDNEY","",""
"PLX187708","","89229","04/11/2021 15:18 +11:00","PLX1877080010074020","Reserved 15","SYDNEY","",""
"PLX187846","","89289","04/11/2021 15:19 +11:00","PLX1878460030072390","Reserved 15","SYDNEY","",""
"PLX187828","","89272","04/11/2021 15:19 +11:00","PLX1878280060085152","Reserved 15","SYDNEY","",""
"PLX187846","","89289","04/11/2021 15:19 +11:00","PLX1878460020072390","Reserved 15","SYDNEY","",""
"PLX187821","","89269","04/11/2021 15:19 +11:00","PLX1878210010043992","Reserved 15","SYDNEY","",""
"PLX187823","","89270","04/11/2021 15:19 +11:00","PLX1878230030042906","Reserved 15","SYDNEY","",""
"PLX019141","a46d6d94-652a-4f36-9a7b-29b55b51d999","89283","04/11/2021 15:19 +11:00","PLX0191410030046014","Reserved 15","SYDNEY","",""
"PLX187834","","89280","04/11/2021 15:19 +11:00","PLX1878340010042066","Reserved 15","SYDNEY","",""
"PLX187819","","89266","04/11/2021 15:19 +11:00","PLX1878190010032250","Reserved 15","SYDNEY","",""
"PLX187675","","89260","04/11/2021 15:20 +11:00","PLX1876750010014208","Reserved 15","SYDNEY","",""
"PLX187834","","89280","04/11/2021 15:20 +11:00","PLX1878340020042066","Reserved 15","SYDNEY","",""
"PLX019141","a46d6d94-652a-4f36-9a7b-29b55b51d999","89283","04/11/2021 15:20 +11:00","PLX0191410040046014","Reserved 15","SYDNEY","",""
"PLX187828","","89272","04/11/2021 15:20 +11:00","PLX1878280010085152","Reserved 15","SYDNEY","",""
"PLX187863","","88291","04/11/2021 15:20 +11:00","PLX1878630040092582","Reserved 15","SYDNEY","",""
"PLX187843","","89287","04/11/2021 15:20 +11:00","PLX1878430050076725","Reserved 15","SYDNEY","",""
"PLX187843","","89287","04/11/2021 15:20 +11:00","PLX1878430020076725","Reserved 15","SYDNEY","",""
"PLX187823","","89270","04/11/2021 15:20 +11:00","PLX1878230010042906","Reserved 15","SYDNEY","",""
