ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018785","ae4174d6-6af4-4aa9-9809-e40176384e5a","88173","11/10/2021 16:47 +11:00","PLX0187850010012820","Depot In","SYDNEY","",""
"PLX018847","057ce696-d2ec-4dff-97d5-a7f8481d9750","88178","11/10/2021 16:47 +11:00","PLX0188470020072550","Depot In","SYDNEY","",""
"PLX018830","bcb6b8e1-e154-4358-91da-1d99dc67ec6c","88121","11/10/2021 16:47 +11:00","PLX0188300020062571","Depot In","SYDNEY","",""
"PLX018794","6c14e395-4519-42a5-a9c1-9e4046268cd2","88056","11/10/2021 16:48 +11:00","PLX0187940050062210","Depot In","SYDNEY","",""
"PLX018816","cbc2d784-b3a2-4b56-96c5-e23a75fe1ce5","88098","11/10/2021 16:47 +11:00","PLX0188160020046016","Depot In","SYDNEY","",""
"PLX018762","6b9509c3-b931-43f9-8f9e-33f04c07ef08","88002","11/10/2021 16:48 +11:00","PLX0187620060062680","Depot In","SYDNEY","",""
"PLX018745","db6ab5e2-5170-4325-8c25-ebfa9175bc71","87787","11/10/2021 16:48 +11:00","PLX0187450010033023","Depot In","SYDNEY","",""
"PLX018748","376ee3f5-2804-4ae3-ba6d-7b2a68475543","87872","11/10/2021 16:49 +11:00","PLX0187480030073300","Depot In","SYDNEY","",""
"PLX018748","376ee3f5-2804-4ae3-ba6d-7b2a68475543","87872","11/10/2021 16:48 +11:00","PLX0187480070073300","Depot In","SYDNEY","",""
"PLX018762","6b9509c3-b931-43f9-8f9e-33f04c07ef08","88002","11/10/2021 16:48 +11:00","PLX0187620040062680","Depot In","SYDNEY","",""
"PLX018748","376ee3f5-2804-4ae3-ba6d-7b2a68475543","87872","11/10/2021 16:48 +11:00","PLX0187480020073300","Depot In","SYDNEY","",""
"PLX018762","6b9509c3-b931-43f9-8f9e-33f04c07ef08","88002","11/10/2021 16:49 +11:00","PLX0187620010062680","Depot In","SYDNEY","",""
"PLX018748","376ee3f5-2804-4ae3-ba6d-7b2a68475543","87872","11/10/2021 16:49 +11:00","PLX0187480010073300","Depot In","SYDNEY","",""
"PLX018745","db6ab5e2-5170-4325-8c25-ebfa9175bc71","87787","11/10/2021 16:49 +11:00","PLX0187450020033023","Depot In","SYDNEY","",""
"PLX018748","376ee3f5-2804-4ae3-ba6d-7b2a68475543","87872","11/10/2021 16:49 +11:00","PLX0187480050073300","Depot In","SYDNEY","",""
"PLX018762","6b9509c3-b931-43f9-8f9e-33f04c07ef08","88002","11/10/2021 16:49 +11:00","PLX0187620020062680","Depot In","SYDNEY","",""
"PLX018749","45a3e37b-07b6-4d1b-9a79-669cca744522","87985","11/10/2021 16:49 +11:00","PLX0187490020024127","Depot In","SYDNEY","",""
"PLX018749","45a3e37b-07b6-4d1b-9a79-669cca744522","87985","11/10/2021 16:49 +11:00","PLX0187490010024127","Depot In","SYDNEY","",""
"PLX018761","7c6c6ed1-f858-429f-ae72-2f4d1d1fc19f","88000","11/10/2021 16:48 +11:00","PLX0187610020023040","Depot In","SYDNEY","",""
"PLX018762","6b9509c3-b931-43f9-8f9e-33f04c07ef08","88002","11/10/2021 16:49 +11:00","PLX0187620050062680","Depot In","SYDNEY","",""
"PLX018760","bd6b7c4b-47ce-420e-84c4-021f95815be0","87999","11/10/2021 16:49 +11:00","PLX0187600010042324","Depot In","SYDNEY","",""
"PLX018748","376ee3f5-2804-4ae3-ba6d-7b2a68475543","87872","11/10/2021 16:49 +11:00","PLX0187480040073300","Depot In","SYDNEY","",""
"PLX018761","7c6c6ed1-f858-429f-ae72-2f4d1d1fc19f","88000","11/10/2021 16:48 +11:00","PLX0187610010023040","Depot In","SYDNEY","",""
