ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310010093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310070093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310040093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310020093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310060093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310090093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310080093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:24 +11:00","PLX1892310030093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:24 +11:00","PLX1892310050093352","On Delivery","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310010093352","Floor","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310070093352","Floor","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310040093352","Floor","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310020093352","Floor","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310060093352","Floor","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310090093352","Floor","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","PLX1892310080093352","Floor","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:24 +11:00","PLX1892310030093352","Floor","BALLARAT","",""
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:24 +11:00","PLX1892310050093352","Floor","BALLARAT","",""
