ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX185493","","88206","18/10/2021 12:22 +11:00","PLX1854930010012650","On Delivery","Wagga Wagga","",""
"PLX018971","558e253f-0db5-46b1-bd97-dff95ca8c9aa","88730","18/10/2021 12:20 +11:00","PLX0189710010012327","At Location","NEWCASTLE","",""
